ID,Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),Transaction Revenue (USD),Transactions,Revenue from Transactions (USD),Reactions,Chat Messages Count,Reminders Set,Stream Hours,Remix Views,Remix Count,Subscribers from Posts,New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,Returned Items (USD),Unconfirmed Commissions (USD),Approved Commissions (USD),Orders,Total Sales Volume (USD),End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Returning Viewers,New Viewers,Average Views per User,Unique Viewers,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%)
315,914.0,2022-10-25 00:00:00,14,25,10,2022,Tuesday,0.239,21466.0,2.138,1.515,30292.0,25.244,0.0,45.894,25.244,1.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,235.0,99.03,53.0,5392.0,42.0,308.0,0.0,0.0,0.0,0.0,0.0,1.31,14719.0,193.0,1.07,9951.0,106.0,43.32,187.0,81.0,1.2602,1540.0,167.8328,0.925,51.0,233.4531,1906.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,413.0,111195.0,12771.4981,266.0,26.563,1267679.0,6.98
316,803.0,2022-11-20 00:00:00,26,20,11,2022,Sunday,0.219,16053.0,2.356,1.603,23590.0,20.806,0.0,37.825,20.806,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,237.0,99.49,28.0,5469.0,30.0,289.0,0.0,0.0,0.0,0.0,0.0,1.24,13821.0,171.0,1.53,7894.0,121.0,47.37,209.0,99.0,0.0,0.0,0.0,0.421,38.0,190.5757,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96,385.0,99637.0,10658.0469,259.0,21.876,993002.0,7.88
317,559.0,2022-12-20 00:00:00,30,20,12,2022,Tuesday,0.185,12087.0,1.951,1.43,16495.0,12.973,0.0,23.582,12.973,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,126.0,99.43,22.0,3858.0,20.0,184.0,0.0,0.0,0.0,0.0,0.0,2.22,13992.0,311.0,1.44,10235.0,147.0,52.68,224.0,118.0,0.0,0.0,0.0,0.0061,2.0,123.6025,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01,302.0,73950.0,6213.415,164.0,13.679,681602.0,8.68
318,709.0,2023-01-20 00:00:00,31,20,1,2023,Friday,0.174,13082.0,2.121,1.52,18256.0,15.268,0.0,27.753,15.268,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,157.0,99.24,39.0,5095.0,35.0,344.0,0.0,0.0,0.0,0.0,0.0,1.39,13351.0,185.0,0.45,23424.0,106.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0613,1.0,179.2943,1786.0,0.0,0.0,0.0,0.0,0.0,0.0,48.12,341.0,93704.0,8893.3638,309.0,16.316,1054132.0,7.08
319,625.0,2023-02-20 00:00:00,31,20,2,2023,Monday,0.127,10836.0,1.863,1.411,14309.0,11.105,0.0,20.188,11.105,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,161.0,99.19,36.0,4424.0,55.0,292.0,0.0,0.0,0.0,0.0,0.0,1.3,13328.0,173.0,0.05,8241.0,4.0,8.33,24.0,2.0,2.3901,435.0,45.6594,0.235,18.0,155.5886,1846.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,289.0,91805.0,7376.6837,237.0,11.651,880518.0,8.32
320,801.0,2023-11-07 00:00:00,260,7,11,2023,Tuesday,0.314,13637.0,3.309,1.972,22888.0,24.819,0.0,45.126,24.819,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,200.0,99.61,38.0,9672.0,51.0,408.0,0.0,0.0,0.0,0.0,0.0,1.18,51082.0,603.0,0.0,76.0,0.0,0.0,41.0,0.0,1.9037,613.0,72.2066,0.2233,22.0,213.7297,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,354.0,82503.0,8122.0048,357.0,25.936,851456.0,7.9
321,732.0,2023-11-13 00:00:00,6,13,11,2023,Monday,0.276,7294.0,3.377,2.083,11823.0,13.547,0.0,24.631,13.547,0.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,58.0,99.56,21.0,4792.0,19.0,177.0,0.0,0.0,0.0,0.0,0.0,2.34,32170.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9502,509.0,62.7457,0.0276,4.0,136.9129,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61,341.0,51528.0,4890.1682,158.0,14.234,491305.0,8.37
322,2109.0,2023-11-23 00:00:00,10,23,11,2023,Thursday,0.152,18809.0,2.609,2.049,23949.0,26.987,0.0,49.066,26.987,3.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,613.0,98.02,191.0,9449.0,78.0,644.0,0.0,0.0,0.0,0.0,0.0,0.35,25249.0,88.0,0.31,957.0,3.0,0.15,676.0,1.0,2.5912,469.0,86.4629,0.0105,2.0,540.1883,3625.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46,537.0,201242.0,30020.0232,566.0,30.669,5318883.0,2.9
323,813.0,2023-11-26 00:00:00,3,26,11,2023,Sunday,0.239,8637.0,2.504,1.852,11680.0,11.897,0.0,21.63,11.897,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,98.0,99.6,17.0,4191.0,24.0,144.0,0.0,0.0,0.0,0.0,0.0,1.05,35792.0,376.0,0.0,35.0,0.0,0.0,6.0,0.0,2.0758,411.0,56.0186,0.5508,48.0,129.3284,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,39.73,323.0,52544.0,4717.7048,120.0,12.565,410414.0,10.06
324,666.0,2023-12-02 00:00:00,6,2,12,2023,Saturday,0.321,9626.0,2.786,1.704,15737.0,14.748,0.0,26.815,14.748,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,77.0,99.48,16.0,3035.0,12.0,288.0,0.0,0.0,0.0,0.0,0.0,2.14,55968.0,1196.0,0.0,65.0,0.0,0.0,9.0,0.0,2.2756,578.0,68.9036,0.0,0.0,129.2026,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,53.16,354.0,47981.0,4726.0315,276.0,15.421,479449.0,7.41
325,549.0,2023-12-09 00:00:00,7,9,12,2023,Saturday,0.064,1565.0,2.555,1.701,2351.0,2.199,0.0,3.998,2.199,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,127.0,99.72,9.0,3190.0,24.0,713.0,0.0,0.0,0.0,0.0,0.0,1.96,40625.0,795.0,2.56,39.0,1.0,0.0,6.0,0.0,1.5927,567.0,60.6375,0.0044,2.0,103.4107,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,328.0,42616.0,3887.8506,689.0,2.727,388341.0,8.45
326,541.0,2023-12-26 00:00:00,17,26,12,2023,Tuesday,0.238,5437.0,2.34,1.577,8065.0,6.997,0.0,12.721,6.997,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,99.5,10.0,2001.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,11.02,12348.0,1361.0,6.19,97.0,6.0,57.89,19.0,11.0,2.2689,481.0,49.4175,0.0033,1.0,67.0257,841.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,291.0,30823.0,2491.8768,115.0,7.344,242661.0,7.61
327,514.0,2023-12-26 00:00:00,0,26,12,2023,Tuesday,0.298,5295.0,2.593,1.724,7967.0,7.553,0.0,13.732,7.553,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,61.0,99.72,5.0,1769.0,5.0,94.0,0.0,0.0,0.0,0.0,0.0,35.19,18779.0,6609.0,0.0,24.0,0.0,0.0,0.0,0.0,2.1398,505.0,54.9946,0.2645,13.0,64.7849,738.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,312.0,26451.0,2295.9777,89.0,7.877,246553.0,7.61
328,616.0,2024-01-08 00:00:00,13,8,1,2024,Monday,0.266,5072.0,2.436,1.608,7682.0,6.794,0.0,12.353,6.794,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,37.0,99.59,8.0,1951.0,8.0,131.0,0.0,0.0,0.0,0.0,0.0,3.26,25796.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3842,453.0,56.084,0.0,0.0,82.8772,783.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,368.0,27132.0,2780.7196,123.0,7.215,236147.0,8.41
329,858.0,2024-01-13 00:00:00,5,13,1,2024,Saturday,0.285,5659.0,2.593,1.727,8496.0,8.069,0.0,14.671,8.069,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,38.0,98.77,25.0,2007.0,11.0,121.0,0.0,0.0,0.0,0.0,0.0,3.57,15644.0,559.0,0.0,75.0,0.0,0.0,1.0,0.0,2.3125,444.0,65.342,0.1125,7.0,99.2377,839.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48,390.0,29904.0,3240.9572,110.0,8.529,271743.0,8.15
330,667.0,2024-01-18 00:00:00,5,18,1,2024,Thursday,0.305,8243.0,2.381,1.59,12348.0,10.796,0.0,19.629,10.796,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,95.0,99.65,9.0,2534.0,16.0,431.0,0.0,0.0,0.0,0.0,0.0,4.05,34145.0,1383.0,0.0,106.0,0.0,0.0,4.0,0.0,1.8731,502.0,62.2589,0.2997,5.0,123.0691,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,57.76,385.0,37266.0,3993.6927,415.0,11.368,363399.0,7.74
331,631.0,2024-01-23 00:00:00,5,23,1,2024,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,181.0,99.62,12.0,3174.0,15.0,235.0,0.0,0.0,0.0,0.0,0.0,3.1,33582.0,1041.0,0.0,41.0,0.0,0.0,1.0,0.0,1.5399,425.0,50.2732,0.0625,8.0,108.9507,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67,326.0,38192.0,3458.2506,220.0,0.0,296767.0,10.16
332,1229.0,2024-01-28 00:00:00,5,28,1,2024,Sunday,0.205,4266.0,2.986,1.777,7168.0,7.007,0.0,12.739,7.007,0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,43.0,99.59,10.0,2427.0,19.0,86.0,0.0,0.0,0.0,0.0,0.0,1.47,6123.0,90.0,4.23,71.0,3.0,25.0,16.0,4.0,2.152,269.0,56.2611,0.0,0.0,185.5269,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,557.0,38732.0,6003.0883,67.0,7.934,485970.0,6.33
333,740.0,2024-02-07 00:00:00,10,7,2,2024,Wednesday,0.267,7260.0,2.604,1.77,10684.0,10.398,0.0,18.906,10.398,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,76.0,99.05,30.0,3117.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,3.79,17652.0,669.0,0.0,67.0,0.0,0.0,15.0,0.0,1.7474,339.0,39.1523,0.0,0.0,124.3027,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97,333.0,41342.0,3826.3927,30.0,11.018,290596.0,11.51
334,1158.0,2024-02-20 00:00:00,13,20,2,2024,Tuesday,0.392,4701.0,3.204,1.734,8688.0,8.285,0.0,15.063,8.285,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,28.0,99.25,11.0,1454.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,3.71,12640.0,469.0,0.0,26.0,0.0,0.0,0.0,0.0,2.192,274.0,48.2515,0.022,1.0,102.9955,806.0,0.0,0.0,0.0,0.0,0.0,0.0,44.12,511.0,22677.0,3220.8609,36.0,8.89,245780.0,6.86
335,719.0,2024-02-25 00:00:00,5,25,2,2024,Sunday,0.038,879.0,1.22,1.01,1061.0,0.589,0.0,1.072,0.589,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,99.59,8.0,1933.0,11.0,108.0,0.0,0.0,0.0,0.0,0.0,4.03,26304.0,1060.0,0.0,149.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0694,9.0,100.4111,901.0,0.0,0.0,0.0,0.0,0.0,0.0,52.12,375.0,29344.0,3057.9611,97.0,1.12,226738.0,9.78
336,614.0,2024-03-01 00:00:00,5,1,3,2024,Friday,0.317,5493.0,2.45,1.617,8322.0,7.403,0.0,13.46,7.403,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,99.17,13.0,1557.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,1.95,18916.0,368.0,1.47,68.0,1.0,50.0,2.0,1.0,1.9792,285.0,31.0142,0.0568,5.0,66.6126,693.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,310.0,24453.0,2105.8407,63.0,7.762,237884.0,7.62
337,780.0,2024-03-08 00:00:00,7,8,3,2024,Friday,0.316,7130.0,2.707,1.854,10412.0,10.615,0.0,19.3,10.615,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,64.0,99.49,13.0,2516.0,13.0,86.0,0.0,0.0,0.0,0.0,0.0,1.41,27743.0,392.0,0.0,257.0,0.0,0.0,21.0,0.0,1.7041,288.0,42.2111,0.0197,2.0,130.019,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95,421.0,35825.0,4198.1461,73.0,11.323,287792.0,9.76
338,859.0,2024-03-12 00:00:00,4,12,3,2024,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,158.0,99.29,25.0,3503.0,9.0,59.0,0.0,0.0,0.0,0.0,0.0,1.05,5262.0,55.0,1.68,119.0,2.0,10.0,20.0,2.0,1.7256,283.0,38.6638,0.0794,8.0,130.8024,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76,376.0,35317.0,3691.8424,50.0,0.0,268213.0,10.22
339,775.0,2024-03-28 00:00:00,16,28,3,2024,Thursday,0.223,3598.0,3.178,1.878,6091.0,6.29,0.0,11.436,6.29,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,48.0,99.26,17.0,2267.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,2.85,22394.0,639.0,0.0,130.0,0.0,0.0,8.0,0.0,1.6076,254.0,35.044,0.117,11.0,103.4944,927.0,0.0,0.0,0.0,0.0,0.0,0.0,49.44,383.0,30733.0,3274.623,38.0,6.84,252595.0,9.53
340,1096.0,2024-04-12 00:00:00,15,12,4,2024,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,56.0,99.52,10.0,2062.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,3.09,12935.0,400.0,0.47,212.0,1.0,0.0,8.0,0.0,1.7015,228.0,41.075,0.0072,3.0,133.8894,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26,474.0,27687.0,3646.4484,25.0,0.0,242648.0,8.97
341,1155.0,2024-04-16 00:00:00,4,16,4,2024,Tuesday,0.429,4610.0,3.457,1.769,9010.0,8.765,0.0,15.936,8.765,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,29.0,99.6,6.0,1495.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,1.9,10632.0,202.0,0.0,171.0,0.0,0.0,2.0,0.0,2.0617,167.0,34.3433,0.0016,2.0,101.6507,722.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15,487.0,21731.0,2943.4658,33.0,9.323,263600.0,6.37
342,547.0,2024-04-21 00:00:00,5,21,4,2024,Sunday,0.304,2915.0,2.647,1.633,4726.0,4.244,0.0,7.717,4.244,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,43.0,99.4,9.0,1502.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,2.8,21909.0,613.0,0.0,116.0,0.0,0.0,1.0,0.0,1.9712,205.0,21.4535,0.0,0.0,44.7627,491.0,0.0,0.0,0.0,0.0,0.0,0.0,57.73,316.0,14826.0,1302.8631,12.0,4.505,153108.0,7.36
343,786.0,2024-04-25 00:00:00,4,25,4,2024,Thursday,0.327,4348.0,2.818,1.799,6813.0,6.74,0.0,12.254,6.74,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,47.0,99.31,12.0,1736.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,3.88,1187.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4545,224.0,30.9509,0.0,0.0,83.778,719.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76,407.0,21957.0,2487.8282,25.0,7.173,204879.0,8.43
344,1612.0,2024-04-30 00:00:00,5,30,4,2024,Tuesday,0.329,5507.0,3.066,1.846,9145.0,9.286,0.0,16.884,9.286,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,38.0,99.28,12.0,1660.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,1.05,13556.0,143.0,1.25,160.0,2.0,0.0,22.0,0.0,1.7043,196.0,35.8932,0.0148,2.0,156.4228,942.0,0.0,0.0,0.0,0.0,0.0,0.0,34.18,551.0,30595.0,4687.5866,28.0,10.065,361783.0,6.62
345,1514.0,2024-05-10 00:00:00,10,10,5,2024,Friday,0.287,7119.0,3.079,1.836,11938.0,12.057,0.0,21.92,12.057,1.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,57.0,99.2,17.0,2120.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.66,5447.0,36.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0407,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05,470.0,46053.0,6021.798,78.0,13.216,662559.0,5.6
346,765.0,2024-05-14 00:00:00,4,14,5,2024,Tuesday,0.361,5038.0,2.85,1.787,8032.0,7.896,0.0,14.356,7.896,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,59.0,99.52,9.0,1853.0,6.0,65.0,0.0,0.0,0.0,0.0,0.0,1.47,27901.0,409.0,0.0,262.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6458,806.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83,404.0,23150.0,2602.5169,59.0,8.365,228088.0,7.79
347,866.0,2024-05-21 00:00:00,7,21,5,2024,Tuesday,0.354,8952.0,2.89,1.856,13936.0,14.227,0.0,25.867,14.227,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,94.0,98.96,21.0,1995.0,13.0,228.0,0.0,0.0,0.0,0.0,0.0,1.57,37543.0,591.0,1.46,956.0,14.0,38.03,71.0,27.0,1.7759,206.0,27.0316,0.0,0.0,143.3977,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85,371.0,42212.0,4350.7356,215.0,14.953,394991.0,6.35
348,550.0,2024-05-28 00:00:00,7,28,5,2024,Tuesday,0.354,3050.0,4.4,2.059,6518.0,7.381,0.0,13.419,7.381,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,35.0,99.41,7.0,1182.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,1.04,18414.0,191.0,0.43,234.0,1.0,0.0,9.0,0.0,1.7872,168.0,19.3845,0.0,0.0,47.9053,511.0,0.0,0.0,0.0,0.0,0.0,0.0,49.06,270.0,21528.0,1619.4458,32.0,7.619,157161.0,7.6
349,591.0,2024-06-01 00:00:00,4,1,6,2024,Saturday,0.279,3271.0,2.695,1.662,5304.0,4.848,0.0,8.815,4.848,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,28.0,99.33,9.0,1328.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,3.09,22122.0,684.0,0.43,234.0,1.0,0.0,11.0,0.0,1.4265,194.0,20.5925,0.0,0.0,63.4001,661.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,330.0,18585.0,1707.3215,20.0,5.195,152786.0,9.33
350,2121.0,2024-06-06 00:00:00,5,6,6,2024,Thursday,0.288,3627.0,2.472,1.685,5322.0,4.931,0.0,8.965,4.931,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,30.0,99.16,10.0,1180.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9,5642.0,51.0,0.0,233.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.2754,1.0,123.0182,671.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,597.0,19487.0,3235.4155,15.0,5.607,239262.0,6.33
351,568.0,2024-06-12 00:00:00,6,12,6,2024,Wednesday,0.313,3560.0,2.746,1.655,5907.0,5.377,0.0,9.776,5.377,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,41.0,99.2,10.0,1246.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,1.62,21997.0,357.0,0.0,311.0,0.0,0.0,12.0,0.0,1.4536,141.0,14.5228,0.0309,7.0,61.4693,593.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76,334.0,18289.0,1700.9859,25.0,5.72,154455.0,9.08
352,654.0,2024-06-26 00:00:00,14,26,6,2024,Wednesday,0.345,2784.0,2.651,1.708,4322.0,4.06,0.0,7.381,4.06,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,43.0,99.54,5.0,1088.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,2.26,11382.0,257.0,0.0,151.0,0.0,0.0,13.0,0.0,1.4054,104.0,11.4369,0.0,0.0,41.0216,397.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,331.0,12351.0,1138.7376,21.0,4.261,119349.0,7.93
353,613.0,2024-06-30 00:00:00,4,30,6,2024,Sunday,0.205,1649.0,1.89,1.5,2078.0,1.714,0.0,3.116,1.714,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,99.46,4.0,739.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,2.08,3177.0,66.0,0.83,242.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8652,304.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96,288.0,8960.0,717.6882,13.0,1.842,95040.0,7.01
354,815.0,2024-07-04 00:00:00,4,4,7,2024,Thursday,0.143,1818.0,2.692,1.716,2852.0,0.979,0.0,4.894,0.979,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,99.05,7.0,726.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.68,3805.0,26.0,0.0,364.0,0.0,0.0,17.0,0.0,1.3231,86.0,12.1328,0.0,0.0,38.3643,347.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64,372.0,8560.0,886.6983,2.0,1.226,81477.0,7.78
355,655.0,2024-07-10 00:00:00,6,10,7,2024,Wednesday,0.393,3233.0,3.239,2.026,5170.0,5.759,0.0,10.472,5.759,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,44.0,99.47,5.0,947.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,4.15,16364.0,679.0,0.1,1937.0,2.0,0.0,119.0,0.0,1.2545,138.0,14.2326,0.0,0.0,51.8626,497.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15,335.0,15311.0,1425.0231,26.0,6.013,120530.0,9.68
356,831.0,2024-07-23 00:00:00,13,23,7,2024,Tuesday,0.386,1957.0,2.786,1.708,3193.0,2.999,0.0,5.453,2.999,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,15.0,99.54,3.0,648.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.81,2839.0,23.0,0.0,191.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0389,288.0,0.0,0.0,0.0,0.0,0.0,0.0,43.91,365.0,8151.0,827.1289,4.0,3.145,84137.0,7.42
357,635.0,2024-08-04 00:00:00,12,4,8,2024,Sunday,0.548,3451.0,3.205,2.143,5161.0,6.083,0.0,11.06,6.083,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,74.0,99.24,6.0,783.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,1.88,10491.0,197.0,0.25,2804.0,7.0,0.0,137.0,0.0,1.3654,71.0,7.397,0.0,0.0,43.3191,458.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54,321.0,11486.0,1025.5272,30.0,6.297,90831.0,9.47
358,2311.0,2024-08-15 00:00:00,11,15,8,2024,Thursday,1.308,3023.0,5.361,2.512,6453.0,8.914,0.0,16.207,8.914,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,98.8,5.0,411.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.97,1138.0,11.0,0.17,1189.0,2.0,0.0,65.0,0.0,1.5714,33.0,9.2164,0.0,0.0,72.5763,315.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,776.0,7142.0,1540.6736,7.0,9.333,80710.0,6.42
359,779.0,2024-08-25 00:00:00,10,25,8,2024,Sunday,0.806,4104.0,3.46,2.416,5877.0,7.81,0.0,14.199,7.81,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,44.0,99.21,6.0,749.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.73,4819.0,35.0,0.14,2179.0,3.0,0.0,92.0,0.0,1.7857,25.0,2.5909,0.0,0.0,51.203,425.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82,396.0,10018.0,1104.5703,16.0,8.063,97065.0,8.23
